Plate,Well
1093688946,G24
1093688946,H1
1093688946,H2
1093688946,H3
1093688946,H4
1093688946,H5
1093688946,H6
1093688946,H7
1093688946,H8
1093688946,H9
1093688946,H10
1093688946,H11
1093688946,H12
1093688946,H13
1093688946,H14
1093688946,H15
1093688946,H16
1093688946,H17
1093688946,H18
1093688946,H19
1093688946,H20
1093688946,H21
1093688946,H22
1093688946,H23
1093688946,H24
1093688946,I1
1093688946,I2
1093688946,I3
1093688946,I4
1093688946,I5
1093688946,I6
1093688946,I7
1093688946,I8
1093688946,I9
1093688946,I10
1093688946,I11
1093688946,I12
1093688946,I13
1093688946,I14
1093688946,I15
1093688946,I16
1093688946,I17
1093688946,I18
1093688946,I19
1093688946,I20
1093688946,I21
1093688946,I22
1093688946,I23
1093688946,I24
1093688946,J1
1093688946,J2
1093688946,J3
1093688946,J4
1093688946,J5
1093688946,J6
1093688946,J7
1093688946,J8
1093688946,J9
1093688946,J10
1093688946,J11
1093688946,J12
1093688946,J13
1093688946,J14
1093688946,J15
1093688946,J16
1093688946,J17
1093688946,J18
1093688946,J19
1093688946,J20
1093688946,J21
1093688946,J22
1093688946,J23
1093688946,J24
1093688946,K1
1093688946,K2
1093688946,K3
1093688946,K4
1093688946,K5
1093688946,K6
1093688946,K7
1093688946,K8
1093688946,K9
1093688946,K10
1093688946,K11
1093688946,K12
1093688946,K13
1093688946,K14
1093688946,K15
1093688946,K16
1093688946,K17
1093688946,K18
1093688946,K19
1093688946,K20
1093688946,K21
1093688946,K22
1093688946,K23
1093688946,K24
1093688946,L1
1093688946,L2
1093688946,L3
1093688946,L4
1093688946,L5
1093688946,L6
1093688946,L7
1093688946,L8
1093688946,L9
1093688946,L10
1093688946,L11
1093688946,L12
1093688946,L13
1093688946,L14
1093688946,L15
1093688946,L16
1093688946,L17
1093688946,L18
1093688946,L19
1093688946,L20
1093688946,L21
1093688946,L22
1093688946,L23
1093688946,L24
1093688946,M1
1093688946,M2
1093688946,M3
1093688946,M4
1093688946,M5
1093688946,M6
1093688946,M7
1093688946,M8
1093688946,M9
1093688946,M10
1093688946,M11
1093688946,M12
1093688946,M13
1093688946,M14
1093688946,M15
1093688946,M16
1093688946,M17
1093688946,M18
1093688946,M19
1093688946,M20
1093688946,M21
1093688946,M22
1093688946,M23
1093688946,M24
1093688946,N1
1093688946,N2
1093688946,N3
1093688946,N4
1093688946,N5
1093688946,N6
1093688946,N7
1093688946,N8
1093688946,N9
1093688946,N10
1093688946,N11
1093688946,N12
1093688946,N13
1093688946,N14
1093688946,N15
1093688946,N16
1093688946,N17
1093688946,N18
1093688946,N19
1093688946,N20
1093688946,N21
1093688946,N22
1093688946,N23
1093688946,N24
1093688946,O1
1093688946,O2
1093688946,O3
1093688946,O4
1093688946,O5
1093688946,O6
1093688946,O7
1093688946,O8
1093688946,O9
1093688946,O10
1093688946,O11
1093688946,O12
1093688946,O13
1093688946,O14
1093688946,O15
1093688946,O16
1093688946,O17
1093688946,O18
1093688946,O19
1093688946,O20
1093688946,O21
1093688946,O22
1093688946,O23
1093688946,O24
1093688946,P1
1093688946,P2
1093688946,P3
1093688946,P4
1093688946,P5
1093688946,P6
1093688946,P7
1093688946,P8
1093688946,P9
1093688946,P10
1093688946,P11
1093688946,P12
1093688946,P13
1093688946,P14
1093688946,P15
1093688946,P16
1093688946,P17
1093688946,P18
1093688946,P19
1093688946,P20
1093688946,P21
1093688946,P22
1093688946,P23
1093688946,P24
1093688953,A1
1093688953,A2
1093688953,A3
1093688953,A4
1093688953,A5
1093688953,A6
1093688953,A7
1093688953,A8
1093688953,A9
1093688953,A10
1093688953,A11
1093688953,A12
1093688953,A13
1093688953,A14
1093688953,A15
1093688953,A16
1093688953,A17
1093688953,A18
1093688953,A19
1093688953,A20
1093688953,A21
1093688953,A22
1093688953,A23
1093688953,A24
1093688953,B1
1093688953,B2
1093688953,B3
1093688953,B4
1093688953,B5
1093688953,B6
1093688953,B7
1093688953,B8
1093688953,B9
1093688953,B10
1093688953,B11
1093688953,B12
1093688953,B13
1093688953,B14
1093688953,B15
1093688953,B16
1093688953,B17
1093688953,B18
1093688953,B19
1093688953,B20
1093688953,B21
1093688953,B22
1093688953,B23
1093688953,B24
1093688953,C1
1093688953,C2
1093688953,C3
1093688953,C4
1093688953,C5
1093688953,C6
1093688953,C7
1093688953,C8
1093688953,C9
1093688953,C10
1093688953,C11
1093688953,C12
1093688953,C13
1093688953,C14
1093688953,C15
1093688953,C16
1093688953,C17
1093688953,C18
1093688953,C19
1093688953,C20
1093688953,C21
1093688953,C22
1093688953,C23
1093688953,C24
1093688953,D1
1093688953,D2
1093688953,D3
1093688953,D4
1093688953,D5
1093688953,D6
1093688953,D7
1093688953,D8
1093688953,D9
1093688953,D10
1093688953,D11
1093688953,D12
1093688953,D13
1093688953,D14
1093688953,D15
1093688953,D16
1093688953,D17
1093688953,D18
1093688953,D19
1093688953,D20
1093688953,D21
1093688953,D22
1093688953,D23
1093688953,D24
1093688953,E1
1093688953,E2
1093688953,E3
1093688953,E4
1093688953,E5
1093688953,E6
1093688953,E7
1093688953,E8
1093688953,E9
1093688953,E10
1093688953,E11
1093688953,E12
1093688953,E13
1093688953,E14
1093688953,E15
1093688953,E16
1093688953,E17
1093688953,E18
1093688953,E19
1093688953,E20
1093688953,E21
1093688953,E22
1093688953,E23
1093688953,E24
1093688953,F1
1093688953,F2
1093688953,F3
1093688953,F4
1093688953,F5
1093688953,F6
1093688953,F7
1093688953,F8
1093688953,F9
1093688953,F10
1093688953,F11
1093688953,F12
1093688953,F13
1093688953,F14
1093688953,F15
1093688953,F16
1093688953,F17
1093688953,F18
1093688953,F19
1093688953,F20
1093688953,F21
1093688953,F22
1093688953,F23
1093688953,F24
1093688953,G1
1093688953,G2
1093688953,G3
1093688953,G4
1093688953,G5
1093688953,G6
1093688953,G7
1093688953,G8
1093688953,G9
1093688953,G10
1093688953,G11
1093688953,G12
1093688953,G13
1093688953,G14
1093688953,G15
1093688953,G16
1093688953,G17
1093688953,G18
1093688953,G19
1093688953,G20
1093688953,G21
1093688953,G22
1093688953,G23
1093688953,G24
1093688953,H1
1093688953,H2
1093688953,H3
1093688953,H4
1093688953,H5
1093688953,H6
1093688953,H7
1093688953,H8
1093688953,H9
1093688953,H10
1093688953,H11
1093688953,H12
1093688953,H13
1093688953,H14
1093688953,H15
1093688953,H16
1093688953,H17
1093688953,H18
1093688953,H19
1093688953,H20
1093688953,H21
1093688953,H22
1093688953,H23
1093688953,H24
1093688953,I1
1093688953,I2
1093688953,I3
1093688953,I4
1093688953,I5
1093688953,I6
1093688953,I7
1093688953,I8
1093688953,I9
1093688953,I10
1093688953,I11
1093688953,I12
1093688953,I13
1093688953,I14
1093688953,I15
1093688953,I16
1093688953,I17
1093688953,I18
1093688953,I19
1093688953,I20
1093688953,I21
1093688953,I22
1093688953,I23
1093688953,I24
1093688953,J1
1093688953,J2
1093688953,J3
1093688953,J4
1093688953,J5
1093688953,J6
1093688953,J7
1093688953,J8
1093688953,J9
1093688953,J10
1093688953,J11
1093688953,J12
1093688953,J13
1093688953,J14
1093688953,J15
1093688953,J16
1093688953,J17
1093688953,J18
1093688953,J19
1093688953,J20
1093688953,J21
1093688953,J22
1093688953,J23
1093688953,J24
1093688953,K1
1093688953,K2
1093688953,K3
1093688953,K4
1093688953,K5
1093688953,K6
1093688953,K7
1093688953,K8
1093688953,K9
1093688953,K10
1093688953,K11
1093688953,K12
1093688953,K13
1093688953,K14
1093688953,K15
1093688953,K16
1093688953,K17
1093688953,K18
1093688953,K19
1093688953,K20
1093688953,K21
1093688953,K22
1093688953,K23
1093688953,K24
1093688953,L1
1093688953,L2
1093688953,L3
1093688953,L4
1093688953,L5
1093688953,L6
1093688953,L7
1093688953,L8
1093688953,L9
1093688953,L10
1093688953,L11
1093688953,L12
1093688953,L13
1093688953,L14
1093688953,L15
1093688953,L16
1093688953,L17
1093688953,L18
1093688953,L19
1093688953,L20
1093688953,L21
1093688953,L22
1093688953,L23
1093688953,L24
1093688953,M1
1093688953,M2
1093688953,M3
1093688953,M4
1093688953,M5
1093688953,M6
1093688953,M7
1093688953,M8
1093688953,M9
1093688953,M10
1093688953,M11
1093688953,M12
1093688953,M13
1093688953,M14
1093688953,M15
1093688953,M16
1093688953,M17
1093688953,M18
1093688953,M19
1093688953,M20
1093688953,M21
1093688953,M22
1093688953,M23
1093688953,M24
1093688953,N1
1093688953,N2
1093688953,N3
1093688953,N4
1093688953,N5
1093688953,N6
1093688953,N7
1093688953,N8
1093688953,N9
1093688953,N10
1093688953,N11
1093688953,N12
1093688953,N13
1093688953,N14
1093688953,N15
1093688953,N16
1093688953,N17
1093688953,N18
1093688953,N19
1093688953,N20
1093688953,N21
1093688953,N22
1093688953,N23
1093688953,N24
1093688953,O1
1093688953,O2
1093688953,O3
1093688953,O4
1093688953,O5
1093688953,O6
1093688953,O7
1093688953,O8
1093688953,O9
1093688953,O10
1093688953,O11
1093688953,O12
1093688953,O13
1093688953,O14
1093688953,O15
1093688953,O16
1093688953,O17
1093688953,O18
1093688953,O19
1093688953,O20
1093688953,O21
1093688953,O22
1093688953,O23
1093688953,O24
1093688953,P1
1093688953,P2
1093688953,P3
1093688953,P4
1093688953,P5
1093688953,P6
1093688953,P7
1093688953,P8
1093688953,P9
1093688953,P10
1093688953,P11
1093688953,P12
1093688953,P13
1093688953,P14
1093688953,P15
1093688953,P16
1093688953,P17
1093688953,P18
1093688953,P19
1093688953,P20
1093688953,P21
1093688953,P22
1093688953,P23
1093688953,P24
1093688960,A1
1093688960,A2
1093688960,A3
1093688960,A4
1093688960,A5
1093688960,A6
1093688960,A7
1093688960,A8
1093688960,A9
1093688960,A10
1093688960,A11
1093688960,A12
1093688960,A13
1093688960,A14
1093688960,A15
1093688960,A16
1093688960,A17
1093688960,A18
1093688960,A19
1093688960,A20
1093688960,A21
1093688960,A22
1093688960,A23
1093688960,A24
1093688960,B1
1093688960,B2
1093688960,B3
1093688960,B4
1093688960,B5
1093688960,B6
1093688960,B7
1093688960,B8
1093688960,B9
1093688960,B10
1093688960,B11
1093688960,B12
1093688960,B13
1093688960,B14
1093688960,B15
1093688960,B16
1093688960,B17
1093688960,B18
1093688960,B19
1093688960,B20
1093688960,B21
1093688960,B22
1093688960,B23
1093688960,B24
1093688960,C1
1093688960,C2
1093688960,C3
1093688960,C4
1093688960,C5
1093688960,C6
1093688960,C7
1093688960,C8
1093688960,C9
1093688960,C10
1093688960,C11
1093688960,C12
1093688960,C13
1093688960,C14
1093688960,C15
1093688960,C16
1093688960,C17
1093688960,C18
1093688960,C19
1093688960,C20
1093688960,C21
1093688960,C22
1093688960,C23
1093688960,C24
1093688960,D1
1093688960,D2
1093688960,D3
1093688960,D4
1093688960,D5
1093688960,D6
1093688960,D7
1093688960,D8
1093688960,D9
1093688960,D10
1093688960,D11
1093688960,D12
1093688960,D13
1093688960,D14
1093688960,D15
1093688960,D16
1093688960,D17
1093688960,D18
1093688960,D19
1093688960,D20
1093688960,D21
1093688960,D22
1093688960,D23
1093688960,D24
1093688960,E1
1093688960,E2
1093688960,E3
1093688960,E4
1093688960,E5
1093688960,E6
1093688960,E7
1093688960,E8
1093688960,E9
1093688960,E10
1093688960,E11
1093688960,E12
1093688960,E13
1093688960,E14
1093688960,E15
1093688960,E16
1093688960,E17
1093688960,E18
1093688960,E19
1093688960,E20
1093688960,E21
1093688960,E22
1093688960,E23
1093688960,E24
1093688960,F1
1093688960,F2
1093688960,F3
1093688960,F4
1093688960,F5
1093688960,F6
1093688960,F7
1093688960,F8
1093688960,F9
1093688960,F10
1093688960,F11
1093688960,F12
1093688960,F13
1093688960,F14
1093688960,F15
1093688960,F16
1093688960,F17
1093688960,F18
1093688960,F19
1093688960,F20
1093688960,F21
1093688960,F22
1093688960,F23
1093688960,F24
1093688960,G1
1093688960,G2
1093688960,G3
1093688960,G4
1093688960,G5
1093688960,G6
1093688960,G7
1093688960,G8
1093688960,G9
1093688960,G10
1093688960,G11
1093688960,G12
1093688960,G13
1093688960,G14
1093688960,G15
1093688960,G16
1093688960,G17
1093688960,G18
1093688960,G19
1093688960,G20
1093688960,G21
1093688960,G22
1093688960,G23
1093688960,G24
1093688960,H1
1093688960,H2
1093688960,H3
1093688960,H4
1093688960,H5
1093688960,H6
1093688960,H7
1093688960,H8
1093688960,H9
1093688960,H10
1093688960,H11
1093688960,H12
1093688960,H13
1093688960,H14
1093688960,H15
1093688960,H16
1093688960,H17
1093688960,H18
1093688960,H19
1093688960,H20
1093688960,H21
1093688960,H22
1093688960,H23
1093688960,H24
1093688960,I1
1093688960,I2
1093688960,I3
1093688960,I4
1093688960,I5
1093688960,I6
1093688960,I7
1093688960,I8
1093688960,I9
1093688960,I10
1093688960,I11
1093688960,I12
1093688960,I13
1093688960,I14
1093688960,I15
1093688960,I16
1093688960,I17
1093688960,I18
1093688960,I19
1093688960,I20
1093688960,I21
1093688960,I22
1093688960,I23
1093688960,I24
1093688960,J1
1093688960,J2
1093688960,J3
1093688960,J4
1093688960,J5
1093688960,J6
1093688960,J7
1093688960,J8
1093688960,J9
1093688960,J10
1093688960,J11
1093688960,J12
1093688960,J13
1093688960,J14
1093688960,J15
1093688960,J16
1093688960,J17
1093688960,J18
1093688960,J19
1093688960,J20
1093688960,J21
1093688960,J22
1093688960,J23
1093688960,J24
1093688960,K1
1093688960,K2
1093688960,K3
1093688960,K4
1093688960,K5
1093688960,K6
1093688960,K7
1093688960,K8
1093688960,K9
1093688960,K10
1093688960,K11
1093688960,K12
1093688960,K13
1093688960,K14
1093688960,K15
1093688960,K16
1093688960,K17
1093688960,K18
1093688960,K19
1093688960,K20
1093688960,K21
1093688960,K22
1093688960,K23
1093688960,K24
1093688960,L1
1093688960,L2
1093688960,L3
1093688960,L4
1093688960,L5
1093688960,L6
1093688960,L7
1093688960,L8
1093688960,L9
1093688960,L10
1093688960,L11
1093688960,L12
1093688960,L13
1093688960,L14
1093688960,L15
1093688960,L16
1093688960,L17
1093688960,L18
1093688960,L19
1093688960,L20
1093688960,L21
1093688960,L22
1093688960,L23
1093688960,L24
1093688960,M1
1093688960,M2
1093688960,M3
1093688960,M4
1093688960,M5
1093688960,M6
1093688960,M7
1093688960,M8
1093688960,M9
1093688960,M10
1093688960,M11
1093688960,M12
1093688960,M13
1093688960,M14
1093688960,M15
1093688960,M16
1093688960,M17
1093688960,M18
1093688960,M19
1093688960,M20
1093688960,M21
1093688960,M22
1093688960,M23
1093688960,M24
1093688960,N1
1093688960,N2
1093688960,N3
1093688960,N4
1093688960,N5
1093688960,N6
1093688960,N7
1093688960,N8
1093688960,N9
1093688960,N10
1093688960,N11
1093688960,N12
1093688960,N13
1093688960,N14
1093688960,N15
1093688960,N16
1093688960,N17
1093688960,N18
1093688960,N19
1093688960,N20
1093688960,N21
1093688960,N22
1093688960,N23
1093688960,N24
1093688960,O1
1093688960,O2
1093688960,O3
1093688960,O4
1093688960,O5
1093688960,O6
1093688960,O7
1093688960,O8
1093688960,O9
1093688960,O10
1093688960,O11
1093688960,O12
1093688960,O13
1093688960,O14
1093688960,O15
1093688960,O16
1093688960,O17
1093688960,O18
1093688960,O19
1093688960,O20
1093688960,O21
1093688960,O22
1093688960,O23
1093688960,O24
1093688960,P1
1093688960,P2
1093688960,P3
1093688960,P4
1093688960,P5
1093688960,P6
1093688960,P7
1093688960,P8
1093688960,P9
1093688960,P10
1093688960,P11
1093688960,P12
1093688960,P13
1093688960,P14
1093688960,P15
1093688960,P16
1093688960,P17
1093688960,P18
1093688960,P19
1093688960,P20
1093688960,P21
1093688960,P22
1093688960,P23
1093688960,P24
1093688977,A1
1093688977,A2
1093688977,A3
1093688977,A4
1093688977,A5
1093688977,A6
1093688977,A7
1093688977,A8
1093688977,A9
1093688977,A10
1093688977,A11
1093688977,A12
1093688977,A13
1093688977,A14
1093688977,A15
1093688977,A16
1093688977,A17
1093688977,A18
1093688977,A19
1093688977,A20
1093688977,A21
1093688977,A22
1093688977,A23
1093688977,A24
1093688977,B1
1093688977,B2
1093688977,B3
1093688977,B4
1093688977,B5
1093688977,B6
1093688977,B7
1093688977,B8
1093688977,B9
1093688977,B10
1093688977,B11
1093688977,B12
1093688977,B13
1093688977,B14
1093688977,B15
1093688977,B16
1093688977,B17
1093688977,B18
1093688977,B19
1093688977,B20
1093688977,B21
1093688977,B22
1093688977,B23
1093688977,B24
1093688977,C1
1093688977,C2
1093688977,C3
1093688977,C4
1093688977,C5
1093688977,C6
1093688977,C7
1093688977,C8
1093688977,C9
1093688977,C10
1093688977,C11
1093688977,C12
1093688977,C13
1093688977,C14
1093688977,C15
1093688977,C16
1093688977,C17
1093688977,C18
1093688977,C19
1093688977,C20
1093688977,C21
1093688977,C22
1093688977,C23
1093688977,C24
1093688977,D1
1093688977,D2
1093688977,D3
1093688977,D4
1093688977,D5
1093688977,D6
1093688977,D7
1093688977,D8
1093688977,D9
1093688977,D10
1093688977,D11
1093688977,D12
1093688977,D13
1093688977,D14
1093688977,D15
1093688977,D16
1093688977,D17
1093688977,D18
1093688977,D19
1093688977,D20
1093688977,D21
1093688977,D22
1093688977,D23
1093688977,D24
1093688977,E1
1093688977,E2
1093688977,E3
1093688977,E4
1093688977,E5
1093688977,E6
1093688977,E7
1093688977,E8
1093688977,E9
1093688977,E10
1093688977,E11
1093688977,E12
1093688977,E13
1093688977,E14
1093688977,E15
1093688977,E16
1093688977,E17
1093688977,E18
1093688977,E19
1093688977,E20
1093688977,E21
1093688977,E22
1093688977,E23
1093688977,E24
1093688977,F1
1093688977,F2
1093688977,F3
1093688977,F4
1093688977,F5
1093688977,F6
1093688977,F7
1093688977,F8
1093688977,F9
1093688977,F10
1093688977,F11
1093688977,F12
1093688977,F13
1093688977,F14
1093688977,F15
1093688977,F16
1093688977,F17
1093688977,F18
1093688977,F19
1093688977,F20
1093688977,F21
1093688977,F22
1093688977,F23
1093688977,F24
1093688977,G1
1093688977,G2
1093688977,G3
1093688977,G4
1093688977,G5
1093688977,G6
1093688977,G7
1093688977,G8
1093688977,G9
1093688977,G10
1093688977,G11
1093688977,G12
1093688977,G13
1093688977,G14
1093688977,G15
1093688977,G16
1093688977,G17
1093688977,G18
1093688977,G19
1093688977,G20
1093688977,G21
1093688977,G22
1093688977,G23
1093688977,G24
1093688977,H1
1093688977,H2
1093688977,H3
1093688977,H4
1093688977,H5
1093688977,H6
1093688977,H7
1093688977,H8
1093688977,H9
1093688977,H10
1093688977,H11
1093688977,H12
1093688977,H13
1093688977,H14
1093688977,H15
1093688977,H16
1093688977,H17
1093688977,H18
1093688977,H19
1093688977,H20
1093688977,H21
1093688977,H22
1093688977,H23
1093688977,H24
1093688977,I1
1093688977,I2
1093688977,I3
1093688977,I4
1093688977,I5
1093688977,I6
1093688977,I7
1093688977,I8
1093688977,I9
1093688977,I10
1093688977,I11
1093688977,I12
1093688977,I13
1093688977,I14
1093688977,I15
1093688977,I16
1093688977,I17
1093688977,I18
1093688977,I19
1093688977,I20
